id name jersey teamName
27283 Player27283 22 Team183
27284 Player27284 88 Team677
27285 Player27285 85 Team627
27286 Player27286 48 Team95
27287 Player27287 85 Team389
27288 Player27288 11 Team708
27289 Player27289 67 Team215
27290 Player27290 76 Team541
27291 Player27291 52 Team790
27292 Player27292 45 Team386
27293 Player27293 29 Team119
27294 Player27294 62 Team254
27295 Player27295 84 Team45
27296 Player27296 16 Team190
27297 Player27297 62 Team262
27298 Player27298 40 Team10
27299 Player27299 9 Team527
27300 Player27300 79 Team803
27301 Player27301 47 Team452
27302 Player27302 90 Team62
27303 Player27303 82 Team596
27304 Player27304 35 Team727
27305 Player27305 11 Team605
27306 Player27306 5 Team426
27307 Player27307 46 Team420
27308 Player27308 59 Team461
27309 Player27309 83 Team704
27310 Player27310 43 Team946
27311 Player27311 79 Team736
27312 Player27312 98 Team612
27313 Player27313 31 Team449
27314 Player27314 91 Team384
27315 Player27315 26 Team948
27316 Player27316 63 Team262
27317 Player27317 83 Team176
27318 Player27318 92 Team904
27319 Player27319 15 Team4
27320 Player27320 14 Team435
27321 Player27321 51 Team159
27322 Player27322 67 Team283
27323 Player27323 65 Team908
27324 Player27324 18 Team491
27325 Player27325 21 Team800
27326 Player27326 27 Team589
27327 Player27327 89 Team878
27328 Player27328 10 Team719
27329 Player27329 53 Team277
27330 Player27330 70 Team424
27331 Player27331 65 Team200
27332 Player27332 33 Team457
27333 Player27333 47 Team462
27334 Player27334 72 Team182
27335 Player27335 14 Team571
27336 Player27336 66 Team407
27337 Player27337 13 Team999
27338 Player27338 54 Team794
27339 Player27339 52 Team310
27340 Player27340 44 Team580
27341 Player27341 19 Team407
27342 Player27342 44 Team640
27343 Player27343 42 Team656
27344 Player27344 57 Team871
27345 Player27345 30 Team587
27346 Player27346 24 Team17
27347 Player27347 16 Team482
27348 Player27348 47 Team730
27349 Player27349 38 Team416
27350 Player27350 72 Team712
27351 Player27351 7 Team939
27352 Player27352 84 Team92
27353 Player27353 71 Team380
27354 Player27354 75 Team359
27355 Player27355 46 Team433
27356 Player27356 36 Team775
27357 Player27357 95 Team358
27358 Player27358 47 Team579
27359 Player27359 62 Team703
27360 Player27360 17 Team139
27361 Player27361 7 Team745
27362 Player27362 27 Team147
27363 Player27363 66 Team906
27364 Player27364 40 Team297
27365 Player27365 2 Team133
27366 Player27366 56 Team869
27367 Player27367 17 Team962
27368 Player27368 31 Team113
27369 Player27369 46 Team86
27370 Player27370 62 Team241
27371 Player27371 79 Team535
27372 Player27372 61 Team765
27373 Player27373 25 Team851
27374 Player27374 14 Team141
27375 Player27375 73 Team98
27376 Player27376 40 Team164
27377 Player27377 78 Team256
27378 Player27378 67 Team519
27379 Player27379 99 Team871
27380 Player27380 15 Team784
27381 Player27381 31 Team613
27382 Player27382 8 Team286
27383 Player27383 65 Team946
27384 Player27384 41 Team431
27385 Player27385 6 Team805
27386 Player27386 67 Team121
27387 Player27387 88 Team319
27388 Player27388 62 Team574
27389 Player27389 21 Team152
27390 Player27390 37 Team86
27391 Player27391 93 Team904
27392 Player27392 47 Team529
27393 Player27393 84 Team689
27394 Player27394 63 Team629
27395 Player27395 96 Team923
27396 Player27396 49 Team452
27397 Player27397 66 Team384
27398 Player27398 38 Team618
27399 Player27399 68 Team946
27400 Player27400 24 Team486
27401 Player27401 62 Team753
27402 Player27402 68 Team543
27403 Player27403 99 Team473
27404 Player27404 49 Team473
27405 Player27405 47 Team355
27406 Player27406 36 Team735
27407 Player27407 41 Team867
27408 Player27408 31 Team227
27409 Player27409 13 Team674
27410 Player27410 48 Team996
27411 Player27411 35 Team357
27412 Player27412 92 Team975
27413 Player27413 92 Team878
27414 Player27414 74 Team778
27415 Player27415 42 Team698
27416 Player27416 56 Team53
27417 Player27417 76 Team746
27418 Player27418 61 Team2
27419 Player27419 40 Team133
27420 Player27420 8 Team534
27421 Player27421 13 Team390
27422 Player27422 52 Team360
27423 Player27423 25 Team714
27424 Player27424 55 Team121
27425 Player27425 96 Team981
27426 Player27426 83 Team397
27427 Player27427 89 Team149
27428 Player27428 63 Team433
27429 Player27429 44 Team55
27430 Player27430 67 Team5
27431 Player27431 95 Team153
27432 Player27432 88 Team853
27433 Player27433 57 Team432
27434 Player27434 64 Team322
27435 Player27435 33 Team651
27436 Player27436 95 Team310
27437 Player27437 76 Team552
27438 Player27438 47 Team96
27439 Player27439 56 Team389
27440 Player27440 58 Team484
27441 Player27441 19 Team905
27442 Player27442 47 Team167
27443 Player27443 31 Team796
27444 Player27444 55 Team10
27445 Player27445 2 Team244
27446 Player27446 91 Team724
27447 Player27447 39 Team713
27448 Player27448 45 Team477
27449 Player27449 58 Team596
27450 Player27450 20 Team584
27451 Player27451 96 Team595
27452 Player27452 39 Team457
27453 Player27453 41 Team432
27454 Player27454 6 Team32
27455 Player27455 43 Team516
27456 Player27456 48 Team996
27457 Player27457 7 Team646
27458 Player27458 43 Team899
27459 Player27459 28 Team168
27460 Player27460 32 Team601
27461 Player27461 91 Team67
27462 Player27462 40 Team991
27463 Player27463 76 Team529
27464 Player27464 20 Team158
27465 Player27465 82 Team548
27466 Player27466 91 Team124
27467 Player27467 49 Team446
27468 Player27468 38 Team270
27469 Player27469 57 Team224
27470 Player27470 32 Team815
27471 Player27471 87 Team471
27472 Player27472 7 Team208
27473 Player27473 34 Team163
27474 Player27474 92 Team673
27475 Player27475 45 Team658
27476 Player27476 28 Team974
27477 Player27477 89 Team53
27478 Player27478 33 Team45
27479 Player27479 9 Team897
27480 Player27480 79 Team535
27481 Player27481 75 Team433
27482 Player27482 62 Team69
27483 Player27483 4 Team738
27484 Player27484 67 Team222
27485 Player27485 23 Team487
27486 Player27486 55 Team350
27487 Player27487 89 Team310
27488 Player27488 83 Team848
27489 Player27489 24 Team322
27490 Player27490 43 Team896
27491 Player27491 45 Team106
27492 Player27492 54 Team2
27493 Player27493 15 Team259
27494 Player27494 6 Team687
27495 Player27495 35 Team401
27496 Player27496 63 Team425
27497 Player27497 35 Team532
27498 Player27498 41 Team572
27499 Player27499 70 Team384
27500 Player27500 66 Team192
27501 Player27501 81 Team309
27502 Player27502 24 Team332
27503 Player27503 47 Team305
27504 Player27504 6 Team286
27505 Player27505 44 Team282
27506 Player27506 62 Team232
27507 Player27507 86 Team569
27508 Player27508 88 Team269
27509 Player27509 36 Team339
27510 Player27510 21 Team740
27511 Player27511 53 Team770
27512 Player27512 79 Team748
27513 Player27513 2 Team187
27514 Player27514 54 Team41
27515 Player27515 56 Team49
27516 Player27516 54 Team397
27517 Player27517 25 Team914
27518 Player27518 12 Team946
27519 Player27519 53 Team944
27520 Player27520 67 Team527
27521 Player27521 11 Team803
27522 Player27522 39 Team602
27523 Player27523 26 Team781
27524 Player27524 83 Team998
27525 Player27525 67 Team783
27526 Player27526 60 Team53
27527 Player27527 52 Team250
27528 Player27528 10 Team599
27529 Player27529 65 Team40
27530 Player27530 53 Team675
27531 Player27531 67 Team75
27532 Player27532 18 Team532
27533 Player27533 92 Team822
27534 Player27534 10 Team936
27535 Player27535 99 Team931
27536 Player27536 39 Team758
27537 Player27537 86 Team709
27538 Player27538 85 Team950
27539 Player27539 14 Team1000
27540 Player27540 61 Team518
27541 Player27541 71 Team445
27542 Player27542 28 Team729
27543 Player27543 25 Team2
27544 Player27544 12 Team714
27545 Player27545 61 Team633
27546 Player27546 11 Team698
27547 Player27547 3 Team328
27548 Player27548 16 Team398
27549 Player27549 66 Team921
27550 Player27550 35 Team301
27551 Player27551 74 Team187
27552 Player27552 57 Team497
27553 Player27553 80 Team193
27554 Player27554 34 Team779
27555 Player27555 2 Team856
27556 Player27556 19 Team332
27557 Player27557 56 Team247
27558 Player27558 50 Team433
27559 Player27559 53 Team402
27560 Player27560 8 Team470
27561 Player27561 72 Team40
27562 Player27562 21 Team591
27563 Player27563 60 Team815
27564 Player27564 80 Team435
27565 Player27565 81 Team931
27566 Player27566 24 Team66
27567 Player27567 60 Team542
27568 Player27568 37 Team744
27569 Player27569 47 Team277
27570 Player27570 40 Team314
27571 Player27571 35 Team39
27572 Player27572 21 Team121
27573 Player27573 77 Team172
27574 Player27574 77 Team549
27575 Player27575 24 Team347
27576 Player27576 97 Team419
27577 Player27577 28 Team468
27578 Player27578 98 Team858
27579 Player27579 36 Team527
27580 Player27580 13 Team490
27581 Player27581 15 Team869
27582 Player27582 36 Team46
27583 Player27583 42 Team886
27584 Player27584 60 Team836
27585 Player27585 91 Team50
27586 Player27586 80 Team107
27587 Player27587 57 Team380
27588 Player27588 11 Team668
27589 Player27589 35 Team571
27590 Player27590 75 Team788
27591 Player27591 17 Team107
27592 Player27592 50 Team984
27593 Player27593 5 Team653
27594 Player27594 83 Team562
27595 Player27595 22 Team210
27596 Player27596 91 Team588
27597 Player27597 91 Team653
27598 Player27598 51 Team546
27599 Player27599 94 Team713
27600 Player27600 82 Team285
27601 Player27601 63 Team200
27602 Player27602 56 Team429
27603 Player27603 9 Team695
27604 Player27604 95 Team166
27605 Player27605 81 Team862
27606 Player27606 40 Team350
27607 Player27607 6 Team708
27608 Player27608 6 Team766
27609 Player27609 26 Team234
27610 Player27610 35 Team488
27611 Player27611 5 Team983
27612 Player27612 60 Team856
27613 Player27613 86 Team732
27614 Player27614 73 Team429
27615 Player27615 95 Team41
27616 Player27616 31 Team10
27617 Player27617 57 Team16
27618 Player27618 84 Team880
27619 Player27619 27 Team247
27620 Player27620 59 Team983
27621 Player27621 12 Team60
27622 Player27622 82 Team228
27623 Player27623 66 Team157
27624 Player27624 78 Team701
27625 Player27625 61 Team613
27626 Player27626 34 Team747
27627 Player27627 70 Team22
27628 Player27628 40 Team599
27629 Player27629 18 Team923
27630 Player27630 27 Team816
27631 Player27631 16 Team100
27632 Player27632 7 Team36
27633 Player27633 19 Team312
27634 Player27634 11 Team781
27635 Player27635 43 Team286
27636 Player27636 58 Team358
27637 Player27637 66 Team781
27638 Player27638 39 Team670
27639 Player27639 70 Team373
27640 Player27640 55 Team204
27641 Player27641 29 Team93
27642 Player27642 84 Team172
27643 Player27643 2 Team647
27644 Player27644 20 Team528
27645 Player27645 51 Team104
27646 Player27646 58 Team83
27647 Player27647 26 Team804
27648 Player27648 79 Team330
27649 Player27649 39 Team578
27650 Player27650 98 Team780
27651 Player27651 90 Team507
27652 Player27652 17 Team939
27653 Player27653 37 Team937
27654 Player27654 68 Team716
27655 Player27655 83 Team30
27656 Player27656 91 Team27
27657 Player27657 91 Team274
27658 Player27658 13 Team154
27659 Player27659 78 Team162
27660 Player27660 63 Team460
27661 Player27661 1 Team757
27662 Player27662 35 Team933
27663 Player27663 89 Team280
27664 Player27664 93 Team501
27665 Player27665 54 Team60
27666 Player27666 35 Team244
27667 Player27667 96 Team822
27668 Player27668 35 Team248
27669 Player27669 61 Team808
27670 Player27670 47 Team660
27671 Player27671 70 Team247
27672 Player27672 16 Team867
27673 Player27673 60 Team124
27674 Player27674 65 Team342
27675 Player27675 76 Team319
27676 Player27676 5 Team923
27677 Player27677 26 Team192
27678 Player27678 48 Team23
27679 Player27679 71 Team640
27680 Player27680 61 Team796
27681 Player27681 48 Team144
27682 Player27682 28 Team102
27683 Player27683 84 Team359
27684 Player27684 82 Team514
27685 Player27685 21 Team738
27686 Player27686 79 Team825
27687 Player27687 92 Team592
27688 Player27688 31 Team292
27689 Player27689 94 Team140
27690 Player27690 11 Team176
27691 Player27691 67 Team854
27692 Player27692 50 Team780
27693 Player27693 33 Team323
27694 Player27694 12 Team568
27695 Player27695 30 Team676
27696 Player27696 71 Team104
27697 Player27697 53 Team277
27698 Player27698 6 Team769
27699 Player27699 77 Team159
27700 Player27700 2 Team308
27701 Player27701 47 Team440
27702 Player27702 87 Team89
27703 Player27703 8 Team848
27704 Player27704 8 Team509
27705 Player27705 96 Team720
27706 Player27706 42 Team583
27707 Player27707 22 Team719
27708 Player27708 78 Team71
27709 Player27709 77 Team357
27710 Player27710 56 Team577
27711 Player27711 22 Team163
27712 Player27712 82 Team721
27713 Player27713 47 Team506
27714 Player27714 23 Team758
27715 Player27715 92 Team548
27716 Player27716 8 Team604
27717 Player27717 16 Team688
27718 Player27718 15 Team52
27719 Player27719 71 Team17
27720 Player27720 91 Team903
27721 Player27721 19 Team561
27722 Player27722 69 Team820
27723 Player27723 7 Team778
27724 Player27724 39 Team246
27725 Player27725 59 Team638
27726 Player27726 41 Team313
27727 Player27727 1 Team95
27728 Player27728 25 Team350
27729 Player27729 53 Team177
27730 Player27730 52 Team997
27731 Player27731 45 Team767
27732 Player27732 85 Team322
27733 Player27733 52 Team323
27734 Player27734 31 Team875
27735 Player27735 35 Team82
27736 Player27736 98 Team730
27737 Player27737 59 Team960
27738 Player27738 31 Team862
27739 Player27739 85 Team647
27740 Player27740 54 Team390
27741 Player27741 26 Team574
27742 Player27742 41 Team529
27743 Player27743 18 Team144
27744 Player27744 99 Team567
27745 Player27745 46 Team537
27746 Player27746 89 Team45
27747 Player27747 46 Team272
27748 Player27748 91 Team719
27749 Player27749 29 Team554
27750 Player27750 23 Team974
27751 Player27751 47 Team172
27752 Player27752 18 Team420
27753 Player27753 63 Team275
27754 Player27754 80 Team246
27755 Player27755 19 Team159
27756 Player27756 17 Team234
27757 Player27757 70 Team637
27758 Player27758 58 Team72
27759 Player27759 19 Team732
27760 Player27760 83 Team126
27761 Player27761 41 Team594
27762 Player27762 53 Team646
27763 Player27763 6 Team504
27764 Player27764 58 Team995
27765 Player27765 59 Team187
27766 Player27766 1 Team556
27767 Player27767 54 Team469
27768 Player27768 9 Team280
27769 Player27769 23 Team3
27770 Player27770 98 Team995
27771 Player27771 62 Team592
27772 Player27772 93 Team680
27773 Player27773 36 Team435
27774 Player27774 12 Team743
27775 Player27775 48 Team196
27776 Player27776 22 Team416
27777 Player27777 7 Team492
27778 Player27778 81 Team641
27779 Player27779 30 Team813
27780 Player27780 87 Team989
27781 Player27781 13 Team560
27782 Player27782 98 Team318
27783 Player27783 97 Team534
27784 Player27784 5 Team20
27785 Player27785 77 Team169
27786 Player27786 84 Team694
27787 Player27787 72 Team908
27788 Player27788 23 Team736
27789 Player27789 10 Team104
27790 Player27790 47 Team438
27791 Player27791 46 Team624
27792 Player27792 32 Team472
27793 Player27793 52 Team207
27794 Player27794 36 Team590
27795 Player27795 20 Team841
27796 Player27796 49 Team414
27797 Player27797 98 Team911
27798 Player27798 70 Team516
27799 Player27799 18 Team911
27800 Player27800 8 Team761
27801 Player27801 13 Team396
27802 Player27802 60 Team415
27803 Player27803 99 Team585
27804 Player27804 13 Team587
27805 Player27805 29 Team916
27806 Player27806 31 Team236
27807 Player27807 52 Team552
27808 Player27808 3 Team732
27809 Player27809 40 Team547
27810 Player27810 3 Team844
27811 Player27811 76 Team602
27812 Player27812 92 Team925
27813 Player27813 74 Team778
27814 Player27814 90 Team660
27815 Player27815 49 Team897
27816 Player27816 94 Team30
27817 Player27817 60 Team443
27818 Player27818 72 Team557
27819 Player27819 90 Team17
27820 Player27820 44 Team57
27821 Player27821 72 Team439
27822 Player27822 46 Team314
27823 Player27823 1 Team733
27824 Player27824 99 Team44
27825 Player27825 74 Team385
27826 Player27826 82 Team780
27827 Player27827 95 Team634
27828 Player27828 33 Team515
27829 Player27829 48 Team528
27830 Player27830 60 Team57
27831 Player27831 27 Team698
27832 Player27832 14 Team692
27833 Player27833 1 Team832
27834 Player27834 84 Team240
27835 Player27835 91 Team347
27836 Player27836 71 Team145
27837 Player27837 69 Team841
27838 Player27838 5 Team103
27839 Player27839 21 Team597
27840 Player27840 53 Team361
27841 Player27841 9 Team191
27842 Player27842 6 Team566
27843 Player27843 69 Team152
27844 Player27844 59 Team655
27845 Player27845 70 Team128
27846 Player27846 97 Team497
